BAGTAGID,EVENT,EVENTTIME,TDP_IDCURRNAME,CHUTE,STATUS,BAGSTATUS,REASON
0232771911,20/09/26 14:02:01,20260920 140201,MB035,MB025,DIS,OPEN,OPEN
0232758493,20/09/26 14:02:01,20260920 140201,MA003,MA003,DIS,EARLY,EARLY
4816699579,20/09/26 14:02:04,20260920 140204,MB054,MB025,DIS,OPEN,OPEN
0232772228,20/09/26 14:02:09,20260920 140209,MB028,MB028,TRA,OPEN,OPEN
4816699721,20/09/26 14:02:09,20260920 140209,MB054,MB025,DIS,OPEN,OPEN
3876756212,20/09/26 14:02:13,20260920 140213,MB027,MB026,DIS,OPEN,OPEN
3774173246,20/09/26 14:02:13,20260920 140213,MB027,MB025,DIS,OPEN,OPEN
0232772236,20/09/26 14:02:20,20260920 140220,MB025,MB025,DIS,EARLY,EARLY
0232758218,20/09/26 14:02:20,20260920 140220,MB025,MA042,TRA,EARLY,EARLY
0232759949,20/09/26 14:02:25,20260920 140225,MA003,MA003,DIS,EARLY,EARLY
0232758501,20/09/26 14:02:25,20260920 140225,MB025,MB047,TRA,EARLY,EARLY
3784136325,20/09/26 14:02:26,20260920 140226,MC158,MC105,DIS,OPEN,OPEN
0232760339,20/09/26 14:02:29,20260920 140229,MA003,MA003,DIS,EARLY,EARLY
0232758915,20/09/26 14:02:29,20260920 140229,MB027,MA040,TRA,OPEN,OPEN
0232758514,20/09/26 14:02:33,20260920 140233,MB025,MB047,TRA,EARLY,EARLY
0779179351,20/09/26 14:02:34,20260920 140234,MC247,MC233,DIS,OPEN,OPEN
0232772069,20/09/26 14:02:36,20260920 140236,MB035,MB025,DIS,OPEN,OPEN
0232760293,20/09/26 14:02:36,20260920 140236,MA003,MA003,DIS,EARLY,EARLY
0232758087,20/09/26 14:02:40,20260920 140240,MA040,MA003,DIS,OPEN,OPEN
3784222320,20/09/26 14:02:45,20260920 140245,MB027,MC111,TRA,OPEN,OPEN
0232759965,20/09/26 14:02:45,20260920 140245,MA003,MA003,DIS,EARLY,EARLY
0232758209,20/09/26 14:02:49,20260920 140249,MB025,MB025,DIS,EARLY,EARLY
0232763891,20/09/26 14:02:49,20260920 140249,MA003,MC109,TRA,EARLY,EARLY
0232772220,20/09/26 14:02:53,20260920 140253,MB028,MB028,TRA,OPEN,OPEN
0232758645,20/09/26 14:02:53,20260920 140253,MB025,MB025,DIS,EARLY,EARLY
0232772281,20/09/26 14:02:57,20260920 140257,MA033,MA033,TRA,OPEN,OPEN
0232758052,20/09/26 14:02:57,20260920 140257,MB025,MB014,TRA,EARLY,EARLY
0232771949,20/09/26 14:02:57,20260920 140257,MB034,MB025,DIS,OPEN,OPEN
0232772361,20/09/26 14:03:00,20260920 140300,MA003,MA003,DIS,EARLY,EARLY
0232772270,20/09/26 14:03:08,20260920 140308,MA033,MA033,TRA,OPEN,OPEN
0232758210,20/09/26 14:03:13,20260920 140313,MB025,MB025,DIS,EARLY,EARLY
0232772253,20/09/26 14:03:17,20260920 140317,MA032,MA032,TRA,OPEN,OPEN
0232758450,20/09/26 14:03:17,20260920 140317,MB025,MB025,DIS,EARLY,EARLY
0232760202,20/09/26 14:03:21,20260920 140321,MB025,MB053,TRA,EARLY,EARLY
0232771500,20/09/26 14:03:28,20260920 140328,MB025,MB025,DIS,EARLY,EARLY
0232761226,20/09/26 14:03:28,20260920 140328,MA003,MA003,DIS,EARLY,EARLY
0232772356,20/09/26 14:03:28,20260920 140328,MA041,MA003,DIS,OPEN,OPEN
0232772008,20/09/26 14:03:37,20260920 140337,MB025,MB025,DIS,EARLY,EARLY
0232758465,20/09/26 14:03:45,20260920 140345,MB025,MB025,DIS,EARLY,EARLY
0232759433,20/09/26 14:03:45,20260920 140345,MB025,MB037,TRA,EARLY,EARLY
0122334329,20/09/26 14:03:45,20260920 140345,MB027,MC139,TRA,OPEN,OPEN
0232758018,20/09/26 14:03:49,20260920 140349,MB025,MB025,DIS,EARLY,EARLY
0779179363,20/09/26 14:03:49,20260920 140349,MC247,MC247,TRA,OPEN,OPEN
0232758243,20/09/26 14:03:53,20260920 140353,MB025,MB025,DIS,EARLY,EARLY
0232760104,20/09/26 14:03:56,20260920 140356,MA003,MA003,DIS,EARLY,EARLY
0232757537,20/09/26 14:03:56,20260920 140356,MB025,MC124,TRA,EARLY,EARLY
0232771499,20/09/26 14:04:00,20260920 140400,MB025,MB025,DIS,EARLY,EARLY
0232771813,20/09/26 14:04:00,20260920 140400,MB031,MB031,TRA,OPEN,OPEN
3876415967,20/09/26 14:04:09,20260920 140409,MB027,MC161,TRA,OPEN,OPEN
0232758218,20/09/26 14:04:17,20260920 140417,MB025,MB025,DIS,EARLY,EARLY
0232758501,20/09/26 14:04:24,20260920 140424,MB025,MB025,DIS,EARLY,EARLY
0232758915,20/09/26 14:04:28,20260920 140428,MB027,MB025,DIS,OPEN,OPEN
0232758514,20/09/26 14:04:32,20260920 140432,MB025,MB025,DIS,EARLY,EARLY
3784222320,20/09/26 14:04:45,20260920 140445,MB027,MB026,DIS,OPEN,OPEN
0232763891,20/09/26 14:04:45,20260920 140445,MA003,MA003,DIS,EARLY,EARLY
3781410465,20/09/26 14:04:52,20260920 140452,MB027,MC162,TRA,OPEN,OPEN
3784513256,20/09/26 14:04:57,20260920 140457,MB027,MC158,TRA,OPEN,OPEN
0232758860,20/09/26 14:05:00,20260920 140500,MB025,MC124,TRA,EARLY,EARLY
0232758052,20/09/26 14:05:05,20260920 140505,MB025,MB025,DIS,EARLY,EARLY
3731676044,20/09/26 14:05:05,20260920 140505,MB027,MC165,TRA,OPEN,OPEN
0232760202,20/09/26 14:05:21,20260920 140521,MB025,MB025,DIS,EARLY,EARLY
0232772371,20/09/26 14:05:28,20260920 140528,MB025,MB032,TRA,EARLY,EARLY
0232772228,20/09/26 14:05:41,20260920 140541,MB028,MB025,DIS,OPEN,OPEN
0232759433,20/09/26 14:05:45,20260920 140545,MB025,MB025,DIS,EARLY,EARLY
0122334329,20/09/26 14:05:53,20260920 140553,MB027,MB026,DIS,OPEN,OPEN
0232757537,20/09/26 14:05:57,20260920 140557,MB025,MB025,DIS,EARLY,EARLY
0232760232,20/09/26 14:06:01,20260920 140601,MB025,MB047,TRA,EARLY,EARLY
0232771717,20/09/26 14:06:08,20260920 140608,MB027,MA037,TRA,OPEN,OPEN
3876415967,20/09/26 14:06:09,20260920 140609,MB027,MB026,DIS,OPEN,OPEN
0232759867,20/09/26 14:06:17,20260920 140617,MB025,MC247,TRA,EARLY,EARLY
0232763940,20/09/26 14:06:24,20260920 140624,MA003,MC109,TRA,EARLY,EARLY
0232772220,20/09/26 14:06:28,20260920 140628,MB028,MB025,DIS,OPEN,OPEN
0122334339,20/09/26 14:06:28,20260920 140628,MB027,MC139,TRA,OPEN,OPEN
0232760300,20/09/26 14:06:28,20260920 140628,MA003,MB019,TRA,EARLY,EARLY
0232760087,20/09/26 14:06:33,20260920 140633,MB025,MB053,TRA,EARLY,EARLY
0232772281,20/09/26 14:06:37,20260920 140637,MA033,MA002,DIS,OPEN,OPEN
0232760267,20/09/26 14:06:41,20260920 140641,MB025,MB053,TRA,EARLY,EARLY
0232772200,20/09/26 14:06:45,20260920 140645,MA034,MA034,TRA,OPEN,OPEN
0232772270,20/09/26 14:06:45,20260920 140645,MA033,MA002,DIS,OPEN,OPEN
0122334336,20/09/26 14:06:45,20260920 140645,MA001,MC139,TRA,OPEN,OPEN
3781410465,20/09/26 14:06:53,20260920 140653,MB027,MB026,DIS,OPEN,OPEN
0232772381,20/09/26 14:06:53,20260920 140653,MB025,MB032,TRA,EARLY,EARLY
3731774913,20/09/26 14:06:57,20260920 140657,MB027,MC165,TRA,OPEN,OPEN
3784513256,20/09/26 14:06:57,20260920 140657,MB027,MB026,DIS,OPEN,OPEN
0232772253,20/09/26 14:06:57,20260920 140657,MA032,MA002,DIS,OPEN,OPEN
3731676044,20/09/26 14:07:05,20260920 140705,MB027,MB026,DIS,OPEN,OPEN
0232772373,20/09/26 14:07:09,20260920 140709,MB025,MA028,TRA,EARLY,EARLY
0232758860,20/09/26 14:07:09,20260920 140709,MB025,MB025,DIS,EARLY,EARLY
0122334342,20/09/26 14:07:13,20260920 140713,MB027,MC139,TRA,OPEN,OPEN
0232759711,20/09/26 14:07:25,20260920 140725,MA032,MA032,TRA,OPEN,OPEN
0232761597,20/09/26 14:07:29,20260920 140729,MA003,MB019,TRA,EARLY,EARLY
0232772371,20/09/26 14:07:29,20260920 140729,MB025,MB025,DIS,EARLY,EARLY
0232761056,20/09/26 14:07:36,20260920 140736,MA003,MB019,TRA,EARLY,EARLY
0232759720,20/09/26 14:07:41,20260920 140741,MA003,MB032,TRA,EARLY,EARLY
0232771813,20/09/26 14:07:45,20260920 140745,MB031,MB025,DIS,OPEN,OPEN
0232760325,20/09/26 14:07:48,20260920 140748,MB025,MB053,TRA,EARLY,EARLY
0232760232,20/09/26 14:08:01,20260920 140801,MB025,MB025,DIS,EARLY,EARLY
0232760346,20/09/26 14:08:04,20260920 140804,MB025,MB053,TRA,EARLY,EARLY
0232771717,20/09/26 14:08:08,20260920 140808,MB027,MB026,DIS,OPEN,OPEN
0232760456,20/09/26 14:08:13,20260920 140813,MB025,MB053,TRA,EARLY,EARLY
0232761061,20/09/26 14:08:22,20260920 140822,MA003,MB019,TRA,EARLY,EARLY
0232759867,20/09/26 14:08:22,20260920 140822,MB025,MB025,DIS,EARLY,EARLY
0122334356,20/09/26 14:08:25,20260920 140825,MA001,MC140,TRA,OPEN,OPEN
0232757391,20/09/26 14:08:25,20260920 140825,MB025,MB032,TRA,EARLY,EARLY
0232763940,20/09/26 14:08:25,20260920 140825,MA003,MA003,DIS,EARLY,EARLY
0232760296,20/09/26 14:08:29,20260920 140829,MA003,MB019,TRA,EARLY,EARLY
0122334339,20/09/26 14:08:36,20260920 140836,MB027,MB026,DIS,OPEN,OPEN
0232760087,20/09/26 14:08:41,20260920 140841,MB025,MB025,DIS,EARLY,EARLY
0232760300,20/09/26 14:08:41,20260920 140841,MA003,MA003,DIS,EARLY,EARLY
0232760303,20/09/26 14:08:49,20260920 140849,MB025,MB047,TRA,EARLY,EARLY
0232760267,20/09/26 14:08:49,20260920 140849,MB025,MB025,DIS,EARLY,EARLY
0232758942,20/09/26 14:08:57,20260920 140857,MB025,MB049,TRA,EARLY,EARLY
0122334336,20/09/26 14:08:57,20260920 140857,MA001,MA001,DIS,OPEN,OPEN
0232758960,20/09/26 14:09:01,20260920 140901,MB025,MB049,TRA,EARLY,EARLY
0232772381,20/09/26 14:09:01,20260920 140901,MB025,MB025,DIS,EARLY,EARLY
3731774913,20/09/26 14:09:05,20260920 140905,MB027,MB026,DIS,OPEN,OPEN
0779179363,20/09/26 14:09:09,20260920 140909,MC247,MC233,DIS,OPEN,OPEN
0232772373,20/09/26 14:09:13,20260920 140913,MB025,MB025,DIS,EARLY,EARLY
0232758980,20/09/26 14:09:17,20260920 140917,MB025,MB049,TRA,EARLY,EARLY
0122334342,20/09/26 14:09:17,20260920 140917,MB027,MB026,DIS,OPEN,OPEN
0232761597,20/09/26 14:09:29,20260920 140929,MA003,MA003,DIS,EARLY,EARLY
0232759720,20/09/26 14:09:40,20260920 140940,MA003,MA003,DIS,EARLY,EARLY
0232761056,20/09/26 14:09:49,20260920 140949,MA003,MA003,DIS,EARLY,EARLY
0232760325,20/09/26 14:09:56,20260920 140956,MB025,MB025,DIS,EARLY,EARLY
0232760346,20/09/26 14:10:05,20260920 141005,MB025,MB025,DIS,EARLY,EARLY
0779179415,20/09/26 14:10:09,20260920 141009,MC247,MC247,TRA,OPEN,OPEN
0232760456,20/09/26 14:10:12,20260920 141012,MB025,MB025,DIS,EARLY,EARLY
0232761061,20/09/26 14:10:16,20260920 141016,MA003,MA003,DIS,EARLY,EARLY
0232772200,20/09/26 14:10:25,20260920 141025,MA034,MA002,DIS,OPEN,OPEN
0122334356,20/09/26 14:10:25,20260920 141025,MA001,MA001,DIS,OPEN,OPEN
0232757391,20/09/26 14:10:32,20260920 141032,MB025,MB025,DIS,EARLY,EARLY
0232760296,20/09/26 14:10:41,20260920 141041,MA003,MA003,DIS,EARLY,EARLY
0232772048,20/09/26 14:10:45,20260920 141045,MB025,MB019,TRA,EARLY,EARLY
0232760303,20/09/26 14:10:53,20260920 141053,MB025,MB025,DIS,EARLY,EARLY
0232758942,20/09/26 14:10:57,20260920 141057,MB025,MB025,DIS,EARLY,EARLY
0232758960,20/09/26 14:11:00,20260920 141100,MB025,MB025,DIS,EARLY,EARLY
0232759711,20/09/26 14:11:04,20260920 141104,MA032,MA002,DIS,OPEN,OPEN
0122334344,20/09/26 14:11:09,20260920 141109,MA001,MC140,TRA,OPEN,OPEN
0232763776,20/09/26 14:11:09,20260920 141109,MA003,MC109,TRA,EARLY,EARLY
0232757411,20/09/26 14:11:21,20260920 141121,MB025,MB032,TRA,EARLY,EARLY
0232758980,20/09/26 14:11:21,20260920 141121,MB025,MB025,DIS,EARLY,EARLY
0232772409,20/09/26 14:11:44,20260920 141144,MA003,MB016,TRA,EARLY,EARLY
0232772048,20/09/26 14:12:45,20260920 141245,MB025,MB025,DIS,EARLY,EARLY
0122334344,20/09/26 14:13:05,20260920 141305,MA001,MA001,DIS,OPEN,OPEN
0232763776,20/09/26 14:13:21,20260920 141321,MA003,MA003,DIS,EARLY,EARLY
0232772412,20/09/26 14:13:21,20260920 141321,MA003,MB016,TRA,EARLY,EARLY
0232757411,20/09/26 14:13:25,20260920 141325,MB025,MB025,DIS,EARLY,EARLY
0232772409,20/09/26 14:13:41,20260920 141341,MA003,MA003,DIS,EARLY,EARLY
0232772585,20/09/26 14:13:49,20260920 141349,MB025,MA028,TRA,EARLY,EARLY
0232772309,20/09/26 14:14:01,20260920 141401,MB038,MB038,TRA,OPEN,OPEN
0232759549,20/09/26 14:14:09,20260920 141409,MB025,MC103,TRA,EARLY,EARLY
0232758463,20/09/26 14:14:09,20260920 141409,MB025,MB019,TRA,EARLY,EARLY
0232761127,20/09/26 14:14:17,20260920 141417,MB039,MB039,TRA,OPEN,OPEN
0232760246,20/09/26 14:14:24,20260920 141424,MB039,MB039,TRA,OPEN,OPEN
0232757129,20/09/26 14:14:37,20260920 141437,MB025,MB047,TRA,EARLY,EARLY
0232772551,20/09/26 14:14:44,20260920 141444,MB025,MB019,TRA,EARLY,EARLY
0232759848,20/09/26 14:14:44,20260920 141444,MA003,MB012,TRA,EARLY,EARLY
0232758601,20/09/26 14:14:53,20260920 141453,MA003,MC129,TRA,EARLY,EARLY
0232772650,20/09/26 14:14:53,20260920 141453,MB038,MB038,TRA,OPEN,OPEN
0232758518,20/09/26 14:14:57,20260920 141457,MA003,MA028,TRA,EARLY,EARLY
0232772676,20/09/26 14:14:57,20260920 141457,MB025,MA045,TRA,EARLY,EARLY
0232760455,20/09/26 14:15:05,20260920 141505,MB025,MA036,TRA,EARLY,EARLY
0232758544,20/09/26 14:15:13,20260920 141513,MA003,MA028,TRA,EARLY,EARLY
0232772665,20/09/26 14:15:13,20260920 141513,MB038,MB038,TRA,OPEN,OPEN
0232758627,20/09/26 14:15:24,20260920 141524,MA003,MC129,TRA,EARLY,EARLY
0232772412,20/09/26 14:15:33,20260920 141533,MA003,MA003,DIS,EARLY,EARLY
0232772654,20/09/26 14:15:33,20260920 141533,MB038,MB038,TRA,OPEN,OPEN
3784347662,20/09/26 14:15:37,20260920 141537,MB025,MC107,TRA,EARLY,EARLY
0232772703,20/09/26 14:15:41,20260920 141541,MB038,MB038,TRA,OPEN,OPEN
0779179415,20/09/26 14:15:44,20260920 141544,MC247,MC233,DIS,OPEN,OPEN
0232758941,20/09/26 14:15:48,20260920 141548,MB025,MC124,TRA,EARLY,EARLY
0232772585,20/09/26 14:15:48,20260920 141548,MB025,MB025,DIS,EARLY,EARLY
0232772776,20/09/26 14:15:57,20260920 141557,MB047,MB047,TRA,OPEN,OPEN
0232760286,20/09/26 14:15:57,20260920 141557,MA003,MB012,TRA,EARLY,EARLY
0232758947,20/09/26 14:16:05,20260920 141605,MB025,MC124,TRA,EARLY,EARLY
0232759549,20/09/26 14:16:12,20260920 141612,MB025,MB025,DIS,EARLY,EARLY
0232758463,20/09/26 14:16:16,20260920 141616,MB025,MB025,DIS,EARLY,EARLY
0232772780,20/09/26 14:16:17,20260920 141617,MA042,MA042,TRA,OPEN,OPEN
0232757129,20/09/26 14:16:36,20260920 141636,MB025,MB025,DIS,OPEN,OPEN
0232759848,20/09/26 14:16:45,20260920 141645,MA003,MA003,DIS,EARLY,EARLY
0232758601,20/09/26 14:16:53,20260920 141653,MA003,MA003,DIS,EARLY,EARLY
0232772551,20/09/26 14:16:53,20260920 141653,MB025,MB025,DIS,EARLY,EARLY
0232772788,20/09/26 14:16:57,20260920 141657,MB038,MB038,TRA,OPEN,OPEN
0232772676,20/09/26 14:16:57,20260920 141657,MB025,MB025,DIS,EARLY,EARLY
0232760455,20/09/26 14:17:04,20260920 141704,MB025,MB025,DIS,EARLY,EARLY
0232758518,20/09/26 14:17:08,20260920 141708,MA003,MA003,DIS,EARLY,EARLY
0232772733,20/09/26 14:17:08,20260920 141708,MB038,MB038,TRA,OPEN,OPEN
0232760415,20/09/26 14:17:13,20260920 141713,MB025,MA036,TRA,EARLY,EARLY
0232758544,20/09/26 14:17:24,20260920 141724,MA003,MA003,DIS,EARLY,EARLY
0232758627,20/09/26 14:17:25,20260920 141725,MA003,MA003,DIS,EARLY,EARLY
0232772758,20/09/26 14:17:25,20260920 141725,MB038,MB038,TRA,OPEN,OPEN
0232772822,20/09/26 14:17:33,20260920 141733,MB038,MB038,TRA,OPEN,OPEN
0232772857,20/09/26 14:17:36,20260920 141736,MB025,MC146,TRA,EARLY,EARLY
0232772309,20/09/26 14:17:36,20260920 141736,MB038,MB025,DIS,OPEN,OPEN
3784347662,20/09/26 14:17:45,20260920 141745,MB025,MB025,DIS,EARLY,EARLY
0232772555,20/09/26 14:17:49,20260920 141749,MB025,MB019,TRA,EARLY,EARLY
0232758941,20/09/26 14:17:53,20260920 141753,MB025,MB025,DIS,EARLY,EARLY
0232772776,20/09/26 14:17:56,20260920 141756,MB047,MB025,DIS,OPEN,OPEN
0232760246,20/09/26 14:18:05,20260920 141805,MB039,MB025,DIS,OPEN,OPEN
0232761127,20/09/26 14:18:05,20260920 141805,MB039,MB025,DIS,OPEN,OPEN
0232758947,20/09/26 14:18:09,20260920 141809,MB025,MB025,DIS,EARLY,EARLY
0232760286,20/09/26 14:18:09,20260920 141809,MA003,MA003,DIS,EARLY,EARLY
0232772759,20/09/26 14:18:09,20260920 141809,MB038,MB038,TRA,OPEN,OPEN
0232772780,20/09/26 14:18:17,20260920 141817,MA042,MA003,DIS,OPEN,OPEN
0232761146,20/09/26 14:18:21,20260920 141821,MB038,MB038,TRA,OPEN,OPEN
0232772650,20/09/26 14:18:32,20260920 141832,MB038,MB025,DIS,OPEN,OPEN
3784233705,20/09/26 14:18:41,20260920 141841,MB025,MC107,TRA,EARLY,EARLY
0232772665,20/09/26 14:18:49,20260920 141849,MB038,MB025,DIS,OPEN,OPEN
0232759145,20/09/26 14:18:56,20260920 141856,MB025,MC124,TRA,EARLY,EARLY
0232772654,20/09/26 14:19:09,20260920 141909,MB038,MB025,DIS,OPEN,OPEN
0232772703,20/09/26 14:19:16,20260920 141916,MB038,MB025,DIS,OPEN,OPEN
0232760415,20/09/26 14:19:20,20260920 141920,MB025,MB025,DIS,EARLY,EARLY
0232772857,20/09/26 14:19:44,20260920 141944,MB025,MB025,DIS,EARLY,EARLY
0232772555,20/09/26 14:19:49,20260920 141949,MB025,MB025,DIS,EARLY,EARLY
0232772902,20/09/26 14:19:57,20260920 141957,MB039,MB039,TRA,OPEN,OPEN
0232772851,20/09/26 14:20:33,20260920 142033,MB039,MB039,TRA,OPEN,OPEN
0232772788,20/09/26 14:20:33,20260920 142033,MB038,MB025,DIS,OPEN,OPEN
3784233705,20/09/26 14:20:41,20260920 142041,MB025,MB025,DIS,EARLY,EARLY
0232772733,20/09/26 14:20:41,20260920 142041,MB038,MB025,DIS,OPEN,OPEN
0232770859,20/09/26 14:20:41,20260920 142041,MB025,MB028,TRA,EARLY,EARLY
0232759145,20/09/26 14:21:05,20260920 142105,MB025,MB025,DIS,EARLY,EARLY
0232772822,20/09/26 14:21:09,20260920 142109,MB038,MB025,DIS,OPEN,OPEN
0232772899,20/09/26 14:21:09,20260920 142109,MB039,MB039,TRA,OPEN,OPEN
0232772758,20/09/26 14:21:09,20260920 142109,MB038,MB025,DIS,OPEN,OPEN
0122334428,20/09/26 14:21:29,20260920 142129,MB027,MC139,TRA,OPEN,OPEN
0232772759,20/09/26 14:21:44,20260920 142144,MB038,MB025,DIS,OPEN,OPEN
0232761146,20/09/26 14:21:57,20260920 142157,MB038,MB025,DIS,OPEN,OPEN
0232760489,20/09/26 14:22:05,20260920 142205,MB025,MB012,TRA,EARLY,EARLY
0232772743,20/09/26 14:22:05,20260920 142205,MB027,MA045,TRA,OPEN,OPEN
0232772939,20/09/26 14:22:16,20260920 142216,MB042,MB042,TRA,OPEN,OPEN
0232770859,20/09/26 14:22:40,20260920 142240,MB025,MB025,DIS,EARLY,EARLY
0122334428,20/09/26 14:23:29,20260920 142329,MB027,MB026,DIS,OPEN,OPEN
0232772963,20/09/26 14:23:37,20260920 142337,MB025,MB049,TRA,EARLY,EARLY
0232772902,20/09/26 14:23:41,20260920 142341,MB039,MB025,DIS,OPEN,OPEN
0232773003,20/09/26 14:23:57,20260920 142357,MB033,MB033,TRA,OPEN,OPEN
3784707129,20/09/26 14:24:01,20260920 142401,MB025,MC107,TRA,EARLY,EARLY
0232772981,20/09/26 14:24:01,20260920 142401,MB033,MB033,TRA,OPEN,OPEN
0232772819,20/09/26 14:24:05,20260920 142405,MB039,MB039,TRA,OPEN,OPEN
0232760489,20/09/26 14:24:05,20260920 142405,MB025,MB025,DIS,EARLY,EARLY
0232772851,20/09/26 14:24:09,20260920 142409,MB039,MB025,DIS,OPEN,OPEN
0232773041,20/09/26 14:24:12,20260920 142412,MB034,MB034,TRA,OPEN,OPEN
0232772743,20/09/26 14:24:12,20260920 142412,MB027,MB025,DIS,OPEN,OPEN
0232773040,20/09/26 14:24:20,20260920 142420,MB035,MB035,TRA,OPEN,OPEN
0232758765,20/09/26 14:24:25,20260920 142425,MB045,MB045,TRA,OPEN,OPEN
0232772899,20/09/26 14:24:40,20260920 142440,MB039,MB025,DIS,OPEN,OPEN
0232772961,20/09/26 14:24:44,20260920 142444,MB025,MB049,TRA,EARLY,EARLY
0232760950,20/09/26 14:24:53,20260920 142453,MA003,MB019,TRA,EARLY,EARLY
0232760955,20/09/26 14:24:57,20260920 142457,MA003,MB019,TRA,EARLY,EARLY
0232761892,20/09/26 14:25:48,20260920 142548,MA003,MB053,TRA,EARLY,EARLY
0618293212,20/09/26 14:25:57,20260920 142557,MA003,MB008,TRA,EARLY,EARLY
0122334474,20/09/26 14:26:32,20260920 142632,MA001,MC139,TRA,OPEN,OPEN
0232760950,20/09/26 14:26:52,20260920 142652,MA003,MA003,DIS,EARLY,EARLY
0232772963,20/09/26 14:26:53,20260920 142653,MB025,MB025,DIS,EARLY,EARLY
0232760955,20/09/26 14:27:05,20260920 142705,MA003,MA003,DIS,EARLY,EARLY
0232772961,20/09/26 14:27:12,20260920 142712,MB025,MB025,DIS,EARLY,EARLY
0232761892,20/09/26 14:27:49,20260920 142749,MA003,MA003,DIS,EARLY,EARLY
0232772939,20/09/26 14:28:05,20260920 142805,MB042,MB025,DIS,OPEN,OPEN
0232773003,20/09/26 14:28:05,20260920 142805,MB033,MB025,DIS,OPEN,OPEN
3784707129,20/09/26 14:28:09,20260920 142809,MB027,MB025,DIS,OPEN,OPEN
0618293212,20/09/26 14:28:09,20260920 142809,MA003,MA003,DIS,EARLY,EARLY
0232772981,20/09/26 14:28:12,20260920 142812,MB033,MB025,DIS,OPEN,OPEN
0232772819,20/09/26 14:28:12,20260920 142812,MB039,MB025,DIS,OPEN,OPEN
0232773041,20/09/26 14:28:17,20260920 142817,MB034,MB025,DIS,OPEN,OPEN
0232772885,20/09/26 14:28:25,20260920 142825,MB038,MB038,TRA,OPEN,OPEN
0232773040,20/09/26 14:28:29,20260920 142829,MB035,MB025,DIS,OPEN,OPEN
0779179518,20/09/26 14:28:29,20260920 142829,MC247,MC247,TRA,OPEN,OPEN
0122334474,20/09/26 14:28:29,20260920 142829,MA001,MA001,DIS,OPEN,OPEN
0232758765,20/09/26 14:28:32,20260920 142832,MB045,MB025,DIS,OPEN,OPEN
0232772885,20/09/26 14:32:01,20260920 143201,MB038,MB025,DIS,OPEN,OPEN
0779179543,20/09/26 14:33:18,20260920 143318,MC247,MC247,TRA,OPEN,OPEN
0779179518,20/09/26 14:33:49,20260920 143349,MC247,MC233,DIS,OPEN,OPEN
0065382991,20/09/26 14:37:56,20260920 143756,MA009,MA009,TRA,OPEN,OPEN
0779179543,20/09/26 14:38:50,20260920 143850,MC247,MC233,DIS,OPEN,OPEN
0779179578,20/09/26 14:39:50,20260920 143950,MC247,MC247,TRA,OPEN,OPEN
0065382991,20/09/26 14:41:29,20260920 144129,MA009,MA002,DIS,OPEN,OPEN
0779179599,20/09/26 14:44:41,20260920 144441,MC246,MC246,TRA,OPEN,OPEN
0779179578,20/09/26 14:45:22,20260920 144522,MC247,MC233,DIS,OPEN,OPEN
0232773437,20/09/26 14:45:57,20260920 144557,MB025,MB053,TRA,EARLY,EARLY
0232773698,20/09/26 14:46:12,20260920 144612,MB025,MB053,TRA,EARLY,EARLY
0232773437,20/09/26 14:47:56,20260920 144756,MB025,MB025,DIS,EARLY,EARLY
0779179601,20/09/26 14:48:17,20260920 144817,MC247,MC247,TRA,OPEN,OPEN
0232773698,20/09/26 14:48:21,20260920 144821,MB025,MB025,DIS,EARLY,EARLY
0779179599,20/09/26 14:50:06,20260920 145006,MC246,MC233,DIS,OPEN,OPEN
0232761572,20/09/26 14:52:32,20260920 145232,MA034,MA034,TRA,OPEN,OPEN
0779179601,20/09/26 14:53:38,20260920 145338,MC247,MC233,DIS,OPEN,OPEN
0232768481,20/09/26 14:55:20,20260920 145520,MB014,MB014,TRA,OPEN,OPEN
0232761572,20/09/26 14:56:04,20260920 145604,MA034,MA002,DIS,OPEN,OPEN
0232748238,20/09/26 14:58:01,20260920 145801,MC235,MC241,TRA,EARLY,EARLY
0232748508,20/09/26 14:58:26,20260920 145826,MC235,MC101,TRA,EARLY,EARLY
0618295787,20/09/26 14:58:37,20260920 145837,MA003,MB007,TRA,EARLY,EARLY
0232749153,20/09/26 14:58:37,20260920 145837,MC235,MC163,TRA,EARLY,EARLY
0232748823,20/09/26 14:58:45,20260920 145845,MC235,MB012,TRA,EARLY,EARLY
0816466723,20/09/26 14:58:53,20260920 145853,MA003,MA005,TRA,EARLY,EARLY
0232748129,20/09/26 14:58:54,20260920 145854,MC235,MA048,TRA,EARLY,EARLY
0232768481,20/09/26 14:58:56,20260920 145856,MB014,MB025,DIS,OPEN,OPEN
0232748487,20/09/26 14:58:58,20260920 145858,MC235,MC103,TRA,EARLY,EARLY
0618295788,20/09/26 14:59:01,20260920 145901,MA003,MB007,TRA,EARLY,EARLY
0232748595,20/09/26 14:59:06,20260920 145906,MC235,MB012,TRA,EARLY,EARLY
8816941829,20/09/26 14:59:08,20260920 145908,MA003,MB054,TRA,EARLY,EARLY
0232748158,20/09/26 14:59:13,20260920 145913,MC235,MA048,TRA,EARLY,EARLY
0232748597,20/09/26 14:59:21,20260920 145921,MC235,MB012,TRA,EARLY,EARLY
0232748926,20/09/26 14:59:37,20260920 145937,MC235,MA048,TRA,EARLY,EARLY
0232748238,20/09/26 14:59:38,20260920 145938,MC235,MC235,DIS,EARLY,EARLY
